# The Ingot (MGC Overnight Level Sweep-Reclaim (5m)) - best return-on-drawdown window 04 Jan 2026 to 07 Aug 2026 - closed trades at Multiplier 5 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd,side,signal,qty,return_pct
21 Jan 26,5035.7,5047.6,583.0,L,L,5.0,0.2315
21 Jan 26,5007.7,5020.4,623.0,L,L,5.0,0.2488
21 Jan 26,5007.7,5033.1,1258.0,L,L,5.0,0.5024
21 Jan 26,5027.9,5046.0,893.0,L,L,5.0,0.3552
21 Jan 26,5027.9,5039.8,583.0,L,L,5.0,0.2319
21 Jan 26,5041.8,5017.6,-1222.0,L,L,5.0,-0.4847
21 Jan 26,5041.8,5017.6,-1222.0,L,L,5.0,-0.4847
21 Jan 26,4953.0,4943.0,488.0,S,S,5.0,0.1971
22 Jan 26,4953.0,4982.5,-1487.0,S,S,5.0,-0.6004
22 Jan 26,4996.8,4976.3,-1037.0,L,L,5.0,-0.4151
22 Jan 26,4996.8,4976.3,-1037.0,L,L,5.0,-0.4151
22 Jan 26,4986.2,4998.4,598.0,L,L,5.0,0.2399
22 Jan 26,4986.2,5010.5,1203.0,L,L,5.0,0.4825
26 Jan 26,5234.2,5254.3,993.0,L,L,5.0,0.3794
26 Jan 26,5234.2,5246.1,583.0,L,L,5.0,0.2228
26 Jan 26,5251.0,5229.4,-1092.0,L,L,5.0,-0.4159
26 Jan 26,5251.0,5229.4,-1092.0,L,L,5.0,-0.4159
26 Jan 26,5216.9,5232.6,773.0,L,L,5.0,0.2963
26 Jan 26,5216.9,5228.8,583.0,L,L,5.0,0.2235
27 Jan 26,5243.4,5261.5,893.0,L,L,5.0,0.3406
27 Jan 26,5243.4,5253.3,483.0,L,L,5.0,0.1842
27 Jan 26,5240.7,5251.2,513.0,L,L,5.0,0.1958
27 Jan 26,5240.7,5252.6,583.0,L,L,5.0,0.2225
27 Jan 26,5239.5,5221.4,893.0,S,S,5.0,0.3409
27 Jan 26,5239.5,5230.4,443.0,S,S,5.0,0.1691
28 Jan 26,5418.6,5432.8,698.0,L,L,5.0,0.2576
28 Jan 26,5418.6,5430.5,583.0,L,L,5.0,0.2152
29 Jan 26,5702.1,5679.5,-1142.0,L,L,5.0,-0.4006
29 Jan 26,5702.1,5679.5,-1142.0,L,L,5.0,-0.4006
29 Jan 26,5664.0,5664.3,-27.0,S,S,5.0,-0.0095
29 Jan 26,5664.0,5664.3,-27.0,S,S,5.0,-0.0095
29 Jan 26,5666.3,5679.9,668.0,L,L,5.0,0.2358
29 Jan 26,5666.3,5638.8,-1387.0,L,L,5.0,-0.4896
29 Jan 26,5689.3,5666.1,-1172.0,L,L,5.0,-0.412
29 Jan 26,5689.3,5666.1,-1172.0,L,L,5.0,-0.412
29 Jan 26,5670.1,5681.8,573.0,L,L,5.0,0.2021
29 Jan 26,5670.1,5693.5,1158.0,L,L,5.0,0.4085
29 Jan 26,5677.3,5691.1,678.0,L,L,5.0,0.2388
29 Jan 26,5677.3,5704.9,1368.0,L,L,5.0,0.4819
02 Feb 26,4966.6,4942.9,-1197.0,L,L,5.0,-0.482
02 Feb 26,4966.6,4942.9,-1197.0,L,L,5.0,-0.482
03 Feb 26,4962.3,4975.0,623.0,L,L,5.0,0.2511
03 Feb 26,4962.3,4987.7,1258.0,L,L,5.0,0.507
04 Feb 26,5201.2,5211.4,498.0,L,L,5.0,0.1915
04 Feb 26,5201.2,5221.6,1008.0,L,L,5.0,0.3876
04 Feb 26,5219.4,5232.9,663.0,L,L,5.0,0.2541
04 Feb 26,5219.4,5231.3,583.0,L,L,5.0,0.2234
04 Feb 26,5197.5,5206.7,448.0,L,L,5.0,0.1724
04 Feb 26,5197.5,5175.8,-1097.0,L,L,5.0,-0.4221
04 Feb 26,5033.1,5023.0,493.0,S,S,5.0,0.1959
04 Feb 26,5033.1,5012.9,998.0,S,S,5.0,0.3966
05 Feb 26,5043.3,5071.3,-1412.0,S,S,5.0,-0.56
05 Feb 26,5043.3,5071.3,-1412.0,S,S,5.0,-0.56
05 Feb 26,5057.3,5073.5,798.0,L,L,5.0,0.3156
05 Feb 26,5057.3,5069.2,583.0,L,L,5.0,0.2306
05 Feb 26,5019.2,5001.6,868.0,S,S,5.0,0.3459
05 Feb 26,5019.2,4984.0,1748.0,S,S,5.0,0.6965
05 Feb 26,5008.7,4993.2,763.0,S,S,5.0,0.3047
05 Feb 26,5008.7,5003.9,228.0,S,S,5.0,0.091
08 Feb 26,5176.1,5186.0,483.0,L,L,5.0,0.1866
08 Feb 26,5176.1,5153.9,-1122.0,L,L,5.0,-0.4335
08 Feb 26,5143.9,5155.9,588.0,L,L,5.0,0.2286
08 Feb 26,5143.9,5153.8,483.0,L,L,5.0,0.1878
09 Feb 26,5171.7,5150.3,-1082.0,L,L,5.0,-0.4184
09 Feb 26,5171.7,5150.3,-1082.0,L,L,5.0,-0.4184
09 Feb 26,5157.9,5168.1,498.0,L,L,5.0,0.1931
09 Feb 26,5157.9,5178.3,1008.0,L,L,5.0,0.3909
10 Feb 26,5186.6,5198.1,563.0,L,L,5.0,0.2171
10 Feb 26,5186.6,5193.9,353.0,L,L,5.0,0.1361
11 Feb 26,5207.1,5217.2,493.0,L,L,5.0,0.1894
11 Feb 26,5207.1,5227.3,998.0,L,L,5.0,0.3833
11 Feb 26,5219.0,5192.4,-1342.0,L,L,5.0,-0.5143
11 Feb 26,5219.0,5192.4,-1342.0,L,L,5.0,-0.5143
11 Feb 26,5206.2,5197.3,433.0,S,S,5.0,0.1663
12 Feb 26,5206.2,5204.6,68.0,S,S,5.0,0.0261
12 Feb 26,5217.2,5190.4,-1352.0,L,L,5.0,-0.5183
12 Feb 26,5217.2,5190.4,-1352.0,L,L,5.0,-0.5183
12 Feb 26,5090.9,5079.7,548.0,S,S,5.0,0.2153
12 Feb 26,5090.9,5079.0,583.0,S,S,5.0,0.229
12 Feb 26,5127.0,5137.2,498.0,L,L,5.0,0.1943
13 Feb 26,5127.0,5102.3,-1247.0,L,L,5.0,-0.4864
13 Feb 26,5104.2,5128.4,-1222.0,S,S,5.0,-0.4788
13 Feb 26,5104.2,5128.4,-1222.0,S,S,5.0,-0.4788
13 Feb 26,5120.9,5107.1,678.0,S,S,5.0,0.2648
13 Feb 26,5120.9,5093.4,1363.0,S,S,5.0,0.5323
13 Feb 26,5096.6,5120.0,-1182.0,S,S,5.0,-0.4638
13 Feb 26,5096.6,5120.0,-1182.0,S,S,5.0,-0.4638
13 Feb 26,5113.6,5123.7,493.0,L,L,5.0,0.1928
13 Feb 26,5113.6,5133.8,998.0,L,L,5.0,0.3903
13 Feb 26,5133.3,5142.8,463.0,L,L,5.0,0.1804
13 Feb 26,5133.3,5152.3,938.0,L,L,5.0,0.3655
15 Feb 26,5165.1,5154.3,528.0,S,S,5.0,0.2044
15 Feb 26,5165.1,5143.5,1068.0,S,S,5.0,0.4135
16 Feb 26,5133.7,5155.9,-1122.0,S,S,5.0,-0.4371
16 Feb 26,5133.7,5155.9,-1122.0,S,S,5.0,-0.4371
16 Feb 26,5150.9,5161.3,508.0,L,L,5.0,0.1972
16 Feb 26,5150.9,5128.3,-1142.0,L,L,5.0,-0.4434
17 Feb 26,5099.1,5088.9,498.0,S,S,5.0,0.1953
17 Feb 26,5099.1,5078.7,1008.0,S,S,5.0,0.3954
17 Feb 26,5067.4,5058.3,443.0,S,S,5.0,0.1748
17 Feb 26,5067.4,5087.7,-1027.0,S,S,5.0,-0.4053
17 Feb 26,5066.0,5054.7,553.0,S,S,5.0,0.2183
17 Feb 26,5066.0,5043.5,1113.0,S,S,5.0,0.4394
17 Feb 26,5044.7,5033.8,533.0,S,S,5.0,0.2113
17 Feb 26,5044.7,5023.0,1073.0,S,S,5.0,0.4254
17 Feb 26,5028.8,5040.2,558.0,L,L,5.0,0.2219
17 Feb 26,5028.8,5040.7,583.0,L,L,5.0,0.2319
18 Feb 26,5077.8,5087.6,478.0,L,L,5.0,0.1883
18 Feb 26,5077.8,5056.7,-1067.0,L,L,5.0,-0.4203
18 Feb 26,5062.2,5083.3,-1067.0,S,S,5.0,-0.4216
18 Feb 26,5062.2,5083.3,-1067.0,S,S,5.0,-0.4216
18 Feb 26,5098.6,5110.8,598.0,L,L,5.0,0.2346
18 Feb 26,5098.6,5122.9,1203.0,L,L,5.0,0.4719
19 Feb 26,5110.7,5133.3,-1142.0,S,S,5.0,-0.4469
19 Feb 26,5110.7,5133.3,-1142.0,S,S,5.0,-0.4469
19 Feb 26,5138.3,5129.1,448.0,S,S,5.0,0.1744
19 Feb 26,5138.3,5120.0,903.0,S,S,5.0,0.3515
19 Feb 26,5128.7,5143.7,738.0,L,L,5.0,0.2878
19 Feb 26,5128.7,5158.7,1488.0,L,L,5.0,0.5803
19 Feb 26,5140.8,5131.5,453.0,S,S,5.0,0.1762
20 Feb 26,5140.8,5161.8,-1062.0,S,S,5.0,-0.4132
20 Feb 26,5165.1,5175.3,498.0,L,L,5.0,0.1928
20 Feb 26,5165.1,5185.4,1003.0,L,L,5.0,0.3884
20 Feb 26,5181.0,5154.3,-1347.0,L,L,5.0,-0.52
20 Feb 26,5181.0,5154.3,-1347.0,L,L,5.0,-0.52
20 Feb 26,5187.1,5197.1,488.0,L,L,5.0,0.1882
20 Feb 26,5187.1,5207.1,988.0,L,L,5.0,0.3809
22 Feb 26,5287.7,5308.7,1038.0,L,L,5.0,0.3926
22 Feb 26,5287.7,5298.8,543.0,L,L,5.0,0.2054
23 Feb 26,5305.1,5283.1,-1112.0,L,L,5.0,-0.4192
23 Feb 26,5305.1,5283.1,-1112.0,L,L,5.0,-0.4192
23 Feb 26,5283.9,5271.0,633.0,S,S,5.0,0.2396
23 Feb 26,5283.9,5305.8,-1107.0,S,S,5.0,-0.419
23 Feb 26,5296.7,5306.4,473.0,L,L,5.0,0.1786
23 Feb 26,5296.7,5316.0,953.0,L,L,5.0,0.3598
23 Feb 26,5319.4,5309.1,503.0,S,S,5.0,0.1891
24 Feb 26,5319.4,5298.8,1018.0,S,S,5.0,0.3827
24 Feb 26,5306.8,5295.6,548.0,S,S,5.0,0.2065
24 Feb 26,5306.8,5284.5,1103.0,S,S,5.0,0.4157
24 Feb 26,5271.7,5253.3,908.0,S,S,5.0,0.3445
24 Feb 26,5271.7,5259.8,583.0,S,S,5.0,0.2212
25 Feb 26,5326.2,5337.8,568.0,L,L,5.0,0.2133
26 Feb 26,5326.2,5338.1,583.0,L,L,5.0,0.2189
26 Feb 26,5336.1,5314.7,-1082.0,L,L,5.0,-0.4055
26 Feb 26,5336.1,5314.7,-1082.0,L,L,5.0,-0.4055
26 Feb 26,5323.1,5313.0,493.0,S,S,5.0,0.1852
26 Feb 26,5323.1,5311.2,583.0,S,S,5.0,0.219
26 Feb 26,5310.5,5301.3,448.0,S,S,5.0,0.1687
26 Feb 26,5310.5,5292.1,908.0,S,S,5.0,0.342
26 Feb 26,5328.4,5318.9,463.0,S,S,5.0,0.1738
26 Feb 26,5328.4,5319.0,458.0,S,S,5.0,0.1719
27 Feb 26,5328.4,5318.9,463.0,S,S,5.0,0.1738
27 Feb 26,5328.4,5348.9,-1037.0,S,S,5.0,-0.3892
27 Feb 26,5361.7,5376.8,743.0,L,L,5.0,0.2772
27 Feb 26,5361.7,5373.6,583.0,L,L,5.0,0.2175
01 Mar 26,5483.7,5494.3,518.0,L,L,5.0,0.1889
01 Mar 26,5483.7,5504.9,1048.0,L,L,5.0,0.3822
03 Mar 26,5435.2,5414.9,1003.0,S,S,5.0,0.3691
03 Mar 26,5435.2,5394.7,2013.0,S,S,5.0,0.7407
03 Mar 26,5416.4,5405.5,533.0,S,S,5.0,0.1968
03 Mar 26,5416.4,5394.7,1073.0,S,S,5.0,0.3962
03 Mar 26,5293.9,5315.5,-1092.0,S,S,5.0,-0.4126
03 Mar 26,5293.9,5315.5,-1092.0,S,S,5.0,-0.4126
03 Mar 26,5347.5,5337.2,503.0,S,S,5.0,0.1881
03 Mar 26,5347.5,5326.9,1018.0,S,S,5.0,0.3807
03 Mar 26,5276.6,5255.7,1033.0,S,S,5.0,0.3915
03 Mar 26,5276.6,5264.7,583.0,S,S,5.0,0.221
05 Mar 26,5303.4,5293.8,468.0,S,S,5.0,0.1765
05 Mar 26,5303.4,5284.2,948.0,S,S,5.0,0.3575
05 Mar 26,5280.4,5311.2,-1552.0,S,S,5.0,-0.5878
05 Mar 26,5280.4,5311.2,-1552.0,S,S,5.0,-0.5878
05 Mar 26,5301.3,5291.8,463.0,S,S,5.0,0.1747
05 Mar 26,5301.3,5282.3,938.0,S,S,5.0,0.3539
05 Mar 26,5258.1,5244.3,678.0,S,S,5.0,0.2579
05 Mar 26,5258.1,5230.5,1368.0,S,S,5.0,0.5203
05 Mar 26,5220.9,5211.7,448.0,S,S,5.0,0.1716
05 Mar 26,5220.9,5202.5,908.0,S,S,5.0,0.3478
05 Mar 26,5262.8,5272.7,483.0,L,L,5.0,0.1836
06 Mar 26,5262.8,5241.4,-1082.0,L,L,5.0,-0.4112
06 Mar 26,5241.6,5231.3,503.0,S,S,5.0,0.1919
06 Mar 26,5241.6,5221.0,1018.0,S,S,5.0,0.3884
06 Mar 26,5225.7,5214.9,528.0,S,S,5.0,0.2021
06 Mar 26,5225.7,5204.2,1063.0,S,S,5.0,0.4068
06 Mar 26,5228.8,5218.1,523.0,S,S,5.0,0.2
06 Mar 26,5228.8,5207.5,1053.0,S,S,5.0,0.4028
08 Mar 26,5185.0,5172.0,638.0,S,S,5.0,0.2461
08 Mar 26,5185.0,5159.0,1288.0,S,S,5.0,0.4968
09 Mar 26,5224.0,5244.9,-1057.0,S,S,5.0,-0.4047
09 Mar 26,5224.0,5244.9,-1057.0,S,S,5.0,-0.4047
09 Mar 26,5234.7,5247.3,618.0,L,L,5.0,0.2361
09 Mar 26,5234.7,5259.9,1248.0,L,L,5.0,0.4768
09 Mar 26,5236.7,5213.2,-1187.0,L,L,5.0,-0.4533
09 Mar 26,5236.7,5213.2,-1187.0,L,L,5.0,-0.4533
09 Mar 26,5271.9,5282.0,493.0,L,L,5.0,0.187
09 Mar 26,5271.9,5280.6,423.0,L,L,5.0,0.1605
10 Mar 26,5296.7,5306.0,453.0,L,L,5.0,0.171
10 Mar 26,5296.7,5315.3,918.0,L,L,5.0,0.3466
10 Mar 26,5311.7,5320.6,433.0,L,L,5.0,0.163
10 Mar 26,5311.7,5329.5,878.0,L,L,5.0,0.3306
10 Mar 26,5318.2,5297.1,-1067.0,L,L,5.0,-0.4013
10 Mar 26,5318.2,5297.1,-1067.0,L,L,5.0,-0.4013
10 Mar 26,5307.6,5332.7,-1267.0,S,S,5.0,-0.4774
10 Mar 26,5307.6,5332.7,-1267.0,S,S,5.0,-0.4774
10 Mar 26,5328.4,5352.9,-1237.0,S,S,5.0,-0.4643
10 Mar 26,5328.4,5352.9,-1237.0,S,S,5.0,-0.4643
11 Mar 26,5350.7,5327.4,-1177.0,L,L,5.0,-0.4399
11 Mar 26,5350.7,5327.4,-1177.0,L,L,5.0,-0.4399
11 Mar 26,5336.8,5326.2,518.0,S,S,5.0,0.1941
11 Mar 26,5336.8,5315.6,1048.0,S,S,5.0,0.3927
11 Mar 26,5326.1,5316.6,463.0,S,S,5.0,0.1739
11 Mar 26,5326.1,5314.2,583.0,S,S,5.0,0.2189
11 Mar 26,5283.5,5274.3,448.0,S,S,5.0,0.1696
11 Mar 26,5283.5,5265.1,908.0,S,S,5.0,0.3437
12 Mar 26,5283.5,5273.7,478.0,S,S,5.0,0.1809
12 Mar 26,5283.5,5305.4,-1107.0,S,S,5.0,-0.419
12 Mar 26,5312.3,5289.7,-1142.0,L,L,5.0,-0.4299
12 Mar 26,5312.3,5289.7,-1142.0,L,L,5.0,-0.4299
13 Mar 26,5204.6,5195.6,438.0,S,S,5.0,0.1683
13 Mar 26,5204.6,5236.6,-1612.0,S,S,5.0,-0.6195
15 Mar 26,5149.7,5118.0,1573.0,S,S,5.0,0.6109
15 Mar 26,5149.7,5118.0,1573.0,S,S,5.0,0.6109
16 Mar 26,5126.6,5107.6,938.0,S,S,5.0,0.3659
16 Mar 26,5126.6,5114.7,583.0,S,S,5.0,0.2274
16 Mar 26,5133.0,5153.6,-1042.0,S,S,5.0,-0.406
16 Mar 26,5133.0,5153.6,-1042.0,S,S,5.0,-0.406
16 Mar 26,5150.5,5162.7,598.0,L,L,5.0,0.2322
16 Mar 26,5150.5,5160.8,503.0,L,L,5.0,0.1953
16 Mar 26,5139.6,5149.8,498.0,L,L,5.0,0.1938
16 Mar 26,5139.6,5159.9,1003.0,L,L,5.0,0.3903
16 Mar 26,5152.8,5163.9,543.0,L,L,5.0,0.2108
17 Mar 26,5152.8,5164.7,583.0,L,L,5.0,0.2263
17 Mar 26,5166.9,5144.7,-1122.0,L,L,5.0,-0.4343
17 Mar 26,5166.9,5144.7,-1122.0,L,L,5.0,-0.4343
17 Mar 26,5151.8,5160.8,438.0,L,L,5.0,0.17
17 Mar 26,5151.8,5130.5,-1077.0,L,L,5.0,-0.4181
17 Mar 26,5138.8,5160.9,-1117.0,S,S,5.0,-0.4347
17 Mar 26,5138.8,5160.9,-1117.0,S,S,5.0,-0.4347
17 Mar 26,5132.5,5122.2,503.0,S,S,5.0,0.196
18 Mar 26,5132.5,5112.0,1013.0,S,S,5.0,0.3947
18 Mar 26,5139.4,5118.4,-1062.0,L,L,5.0,-0.4133
18 Mar 26,5139.4,5118.4,-1062.0,L,L,5.0,-0.4133
18 Mar 26,5120.1,5101.1,938.0,S,S,5.0,0.3664
18 Mar 26,5120.1,5108.3,578.0,S,S,5.0,0.2258
22 Mar 26,4482.2,4484.5,-127.0,S,S,5.0,-0.0567
22 Mar 26,4482.2,4484.5,-127.0,S,S,5.0,-0.0567
22 Mar 26,4538.5,4516.8,1073.0,S,S,5.0,0.4728
22 Mar 26,4538.5,4495.2,2153.0,S,S,5.0,0.9488
22 Mar 26,4499.7,4477.8,1083.0,S,S,5.0,0.4814
22 Mar 26,4499.7,4487.8,583.0,S,S,5.0,0.2591
23 Mar 26,4509.4,4521.3,583.0,L,L,5.0,0.2586
23 Mar 26,4509.4,4521.3,583.0,L,L,5.0,0.2586
23 Mar 26,4518.0,4532.6,718.0,L,L,5.0,0.3178
23 Mar 26,4518.0,4529.9,583.0,L,L,5.0,0.2581
23 Mar 26,4559.8,4573.2,658.0,L,L,5.0,0.2886
23 Mar 26,4559.8,4534.7,-1267.0,L,L,5.0,-0.5557
23 Mar 26,4495.2,4475.6,968.0,S,S,5.0,0.4307
23 Mar 26,4495.2,4456.0,1948.0,S,S,5.0,0.8667
23 Mar 26,4488.5,4472.2,803.0,S,S,5.0,0.3578
23 Mar 26,4488.5,4476.6,583.0,S,S,5.0,0.2598
24 Mar 26,4471.5,4461.6,483.0,S,S,5.0,0.216
24 Mar 26,4471.5,4451.7,978.0,S,S,5.0,0.4374
24 Mar 26,4491.0,4505.8,728.0,L,L,5.0,0.3242
24 Mar 26,4491.0,4520.5,1463.0,L,L,5.0,0.6515
24 Mar 26,4549.8,4560.0,498.0,L,L,5.0,0.2189
24 Mar 26,4549.8,4570.1,1003.0,L,L,5.0,0.4409
24 Mar 26,4549.4,4516.7,-1647.0,L,L,5.0,-0.7241
24 Mar 26,4549.4,4516.7,-1647.0,L,L,5.0,-0.7241
25 Mar 26,4658.4,4646.4,588.0,S,S,5.0,0.2524
25 Mar 26,4658.4,4634.5,1183.0,S,S,5.0,0.5079
26 Mar 26,4640.7,4631.1,468.0,S,S,5.0,0.2017
26 Mar 26,4640.7,4621.5,948.0,S,S,5.0,0.4086
26 Mar 26,4559.9,4585.2,-1277.0,S,S,5.0,-0.5601
26 Mar 26,4559.9,4585.2,-1277.0,S,S,5.0,-0.5601
26 Mar 26,4549.6,4572.3,-1147.0,S,S,5.0,-0.5042
26 Mar 26,4549.6,4572.3,-1147.0,S,S,5.0,-0.5042
26 Mar 26,4569.9,4560.1,478.0,S,S,5.0,0.2092
26 Mar 26,4569.9,4550.4,963.0,S,S,5.0,0.4215
26 Mar 26,4565.0,4553.7,553.0,S,S,5.0,0.2423
26 Mar 26,4565.0,4589.5,-1237.0,S,S,5.0,-0.5419
26 Mar 26,4525.1,4510.7,708.0,S,S,5.0,0.3129
26 Mar 26,4525.1,4513.2,583.0,S,S,5.0,0.2577
27 Mar 26,4554.9,4533.1,-1102.0,L,L,5.0,-0.4839
27 Mar 26,4554.9,4533.1,-1102.0,L,L,5.0,-0.4839
27 Mar 26,4536.2,4558.8,-1142.0,S,S,5.0,-0.5035
27 Mar 26,4536.2,4558.8,-1142.0,S,S,5.0,-0.5035
27 Mar 26,4553.2,4565.6,608.0,L,L,5.0,0.2671
27 Mar 26,4553.2,4577.9,1223.0,L,L,5.0,0.5372
29 Mar 26,4610.7,4621.5,528.0,L,L,5.0,0.229
29 Mar 26,4610.7,4632.3,1068.0,L,L,5.0,0.4633
30 Mar 26,4612.5,4622.4,483.0,L,L,5.0,0.2094
30 Mar 26,4612.5,4632.3,978.0,L,L,5.0,0.4241
30 Mar 26,4627.3,4636.7,458.0,L,L,5.0,0.198
30 Mar 26,4627.3,4646.0,923.0,L,L,5.0,0.3989
30 Mar 26,4650.3,4661.7,558.0,L,L,5.0,0.24
30 Mar 26,4650.3,4662.2,583.0,L,L,5.0,0.2507
30 Mar 26,4662.6,4673.5,533.0,L,L,5.0,0.2286
30 Mar 26,4662.6,4684.3,1073.0,L,L,5.0,0.4603
30 Mar 26,4662.1,4672.1,488.0,L,L,5.0,0.2093
30 Mar 26,4662.1,4682.0,983.0,L,L,5.0,0.4217
30 Mar 26,4706.4,4682.8,-1192.0,L,L,5.0,-0.5065
30 Mar 26,4706.4,4682.8,-1192.0,L,L,5.0,-0.5065
31 Mar 26,4680.4,4690.2,478.0,L,L,5.0,0.2043
31 Mar 26,4680.4,4699.9,963.0,L,L,5.0,0.4115
31 Mar 26,4679.2,4690.0,528.0,L,L,5.0,0.2257
31 Mar 26,4679.2,4691.1,583.0,L,L,5.0,0.2492
31 Mar 26,4694.6,4673.3,-1077.0,L,L,5.0,-0.4588
31 Mar 26,4694.6,4673.3,-1077.0,L,L,5.0,-0.4588
31 Mar 26,4695.4,4707.7,603.0,L,L,5.0,0.2568
31 Mar 26,4695.4,4720.0,1218.0,L,L,5.0,0.5188
31 Mar 26,4797.2,4809.9,623.0,L,L,5.0,0.2597
31 Mar 26,4797.2,4822.6,1258.0,L,L,5.0,0.5245
31 Mar 26,4819.1,4838.5,958.0,L,L,5.0,0.3976
31 Mar 26,4819.1,4831.0,583.0,L,L,5.0,0.242
31 Mar 26,4806.8,4820.4,668.0,L,L,5.0,0.2779
01 Apr 26,4806.8,4833.9,1343.0,L,L,5.0,0.5588
