# Midas (MGC 24H Gold Book (5 legs)) - best return-on-drawdown window 02 Jan 2026 to 01 Sep 2026 - closed trades at Multiplier 4 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd
06 Apr 26,4781.6,4802.3,822.0
06 Apr 26,4801.5,4818.6,-690.0
06 Apr 26,4808.5,4786.5,-886.0
06 Apr 26,4808.5,4786.5,-886.0
06 Apr 26,4799.6,4786.3,526.0
06 Apr 26,4786.3,4810.3,954.0
06 Apr 26,4772.6,4782.3,382.0
06 Apr 26,4772.6,4782.3,382.0
06 Apr 26,4772.6,4771.1,-66.0
06 Apr 26,4776.9,4768.1,346.0
06 Apr 26,4776.9,4759.3,698.0
06 Apr 26,4776.7,4767.3,370.0
06 Apr 26,4776.7,4758.0,742.0
06 Apr 26,4751.2,4772.6,-862.0
06 Apr 26,4751.2,4772.6,-862.0
07 Apr 26,4764.0,4753.6,410.0
07 Apr 26,4764.0,4743.3,822.0
07 Apr 26,4769.8,4759.7,398.0
07 Apr 26,4799.3,4809.5,402.0
07 Apr 26,4799.3,4777.4,-882.0
07 Apr 26,4765.4,4773.9,-692.0
07 Apr 26,4773.9,4799.8,1030.0
07 Apr 26,4801.4,4791.7,382.0
07 Apr 26,4789.8,4797.0,-294.0
07 Apr 26,4837.0,4827.3,382.0
07 Apr 26,4966.7,4942.3,-982.0
08 Apr 26,4931.6,4917.0,578.0
08 Apr 26,4919.6,4896.6,914.0
08 Apr 26,4839.1,4848.8,382.0
08 Apr 26,4839.1,4848.8,382.0
08 Apr 26,4830.5,4819.5,434.0
08 Apr 26,4830.5,4818.6,470.0
08 Apr 26,4815.6,4835.4,-798.0
08 Apr 26,4844.3,4835.1,362.0
08 Apr 26,4844.3,4826.0,726.0
09 Apr 26,4829.9,4851.0,-850.0
09 Apr 26,4829.9,4851.0,-850.0
09 Apr 26,4845.8,4858.6,506.0
09 Apr 26,4845.8,4857.7,470.0
09 Apr 26,4859.3,4868.3,708.0
09 Apr 26,4868.3,4918.1,-1998.0
09 Apr 26,4878.8,4868.4,410.0
09 Apr 26,4878.8,4858.1,822.0
09 Apr 26,4872.1,4881.8,382.0
10 Apr 26,4882.8,4861.8,-846.0
10 Apr 26,4882.8,4861.8,-846.0
10 Apr 26,4868.9,4884.3,610.0
10 Apr 26,4879.4,4889.1,382.0
10 Apr 26,4879.4,4898.7,766.0
10 Apr 26,4901.7,4864.7,1474.0
10 Apr 26,4891.1,4881.4,382.0
12 Apr 26,4769.0,4794.9,-1042.0
12 Apr 26,4769.0,4794.9,-1042.0
13 Apr 26,4834.0,4824.5,374.0
13 Apr 26,4834.0,4855.2,-854.0
13 Apr 26,4852.0,4840.2,-478.0
13 Apr 26,4833.8,4854.5,-834.0
13 Apr 26,4851.9,4860.5,-350.0
13 Apr 26,4874.3,4884.6,406.0
13 Apr 26,4874.3,4886.2,470.0
14 Apr 26,4889.2,4899.5,406.0
