# The Pendulum (MNQ 13:00 Confirmed Fade) - best return-on-drawdown window 01 Jul 2025 to 21 Aug 2026 - closed trades at Multiplier 16 - hypothetical backtested results, commissions and slippage modeled
exit_day,entry_px,exit_px,net_pnl_usd
17 Jun 26,30422.25,30388.0,1072.0
17 Jun 26,30422.25,30358.0,2032.0
22 Jun 26,30612.75,30584.25,888.0
22 Jun 26,30612.75,30559.5,1680.0
24 Jun 26,29405.0,29544.0,8848.0
25 Jun 26,29858.5,29750.5,3432.0
25 Jun 26,29858.5,29713.25,4624.0
26 Jun 26,29578.75,29621.5,1344.0
26 Jun 26,29578.75,29658.75,2536.0
29 Jun 26,30020.0,29975.5,1400.0
29 Jun 26,30020.0,30010.0,296.0
30 Jun 26,30520.5,30535.5,456.0
30 Jun 26,30520.5,30548.5,872.0
01 Jul 26,30228.75,30202.25,824.0
01 Jul 26,30228.75,30179.0,1568.0
02 Jul 26,29496.75,29458.25,1208.0
02 Jul 26,29496.75,29424.75,2280.0
06 Jul 26,29923.0,29990.75,2144.0
06 Jul 26,29923.0,30012.5,2840.0
07 Jul 26,29511.25,29542.75,984.0
07 Jul 26,29511.25,29560.75,1560.0
08 Jul 26,29329.5,29351.0,664.0
08 Jul 26,29329.5,29369.5,1256.0
13 Jul 26,29507.0,29533.25,816.0
13 Jul 26,29507.0,29465.25,-1360.0
14 Jul 26,29809.0,29823.75,448.0
14 Jul 26,29809.0,29836.75,864.0
16 Jul 26,29201.75,29220.25,1136.0
20 Jul 26,28921.25,28949.0,864.0
20 Jul 26,28921.25,28973.0,1632.0
21 Jul 26,29327.25,29337.75,312.0
21 Jul 26,29327.25,29346.75,600.0
22 Jul 26,29298.5,29310.0,344.0
22 Jul 26,29298.5,29319.75,656.0
23 Jul 26,28673.25,28677.5,-320.0
28 Jul 26,27955.0,27994.25,1232.0
28 Jul 26,27955.0,27956.25,16.0
29 Jul 26,27740.75,27689.5,1616.0
29 Jul 26,27740.75,27644.75,3048.0
30 Jul 26,28221.75,28219.25,112.0
31 Jul 26,28435.25,28398.25,1160.0
31 Jul 26,28435.25,28410.0,784.0
03 Aug 26,28896.75,28879.75,1040.0
04 Aug 26,29835.0,29864.25,-1920.0
07 Aug 26,29710.25,29737.25,840.0
07 Aug 26,29710.25,29752.25,1320.0
11 Aug 26,29571.75,29594.0,688.0
11 Aug 26,29571.75,29613.25,1304.0
12 Aug 26,29892.75,29904.0,336.0
12 Aug 26,29892.75,29913.75,648.0
13 Aug 26,30238.75,30222.5,496.0
13 Aug 26,30238.75,30208.25,952.0
18 Aug 26,29595.0,29581.25,-928.0
19 Aug 26,29534.75,29548.25,408.0
19 Aug 26,29534.75,29560.0,784.0
21 Aug 26,29372.75,29405.0,1008.0
21 Aug 26,29372.75,29414.0,1296.0
